FP1 (channel 1),FP2 (channel 2),time
-16.13801991771651,-13.282290392680252,1677703379.935575
-15.945659527799677,-13.103490874444809,1677703379.935592
-15.709883289197354,-12.893674196126762,1677703379.943171
-15.430172641882312,-12.652896061208141,1677703379.951228
-15.106400906271652,-12.381513938800733,1677703379.951244
-14.738850970047668,-12.080197835286517,1677703379.959149
-14.32822796572556,-11.749936951233053,1677703379.959161
-13.875666613414362,-11.392041949875589,1677703379.965709
-13.382732976816728,-11.008142627143823,1677703379.965728
-12.851420459179828,-10.60018084211501,1677703379.973654
-12.28413994841252,-10.170398639773545,1677703379.973678
-11.683704105633257,-9.721321573846147,1677703379.98182
-11.053305877683053,-9.255737314999735,1677703379.981839
-10.396491400289369,-8.77666970753812,1677703379.988925
-9.71712754326978,-8.287348514604371,1677703379.988937
-9.019364431118197,-7.791175166488063,1677703379.996346
-8.307593350269794,-7.291684897682874,1677703379.99636
-7.5864005271092925,-6.792505724624078,1677703380.003609
-6.860517327269117,-6.297314776413355,1677703380.011405
-6.1347674859553125,-5.80979254425463,1677703380.011429
-5.414012030045277,-5.333575660829739,1677703380.018691
-4.703092594748532,-4.872208857606259,1677703380.018717
-4.00677387006492,-4.429096775394032,1677703380.026042
-3.3296859346057572,-4.0074563207968446,1677703380.02606
-2.676267246196105,-3.6102702681380294,1677703380.03404
-2.0507090598300572,-3.2402428027284107,1677703380.034058
-1.456902033933356,-2.899757686909546,1677703380.041306
-0.8983857655746286,-2.5908397052269825,1677703380.041317
-0.3783019644813995,-2.3151200096143074,1677703380.048681
0.10064806517276198,-2.073805940008598,1677703380.048695
0.5362410167309276,-1.8676558409387545,1677703380.056658
0.9267636877309573,-1.6969593310484012,1677703380.05667
1.271039109901505,-1.5615234110950924,1677703380.063653
1.56844628602681,-1.460664717698849,1677703380.070796
1.8189331985073687,-1.3932081461050771,1677703380.070819
2.023022840972329,-1.3574919766917515,1677703380.078525
2.1818121149288574,-1.351379548186292,1677703380.07855
2.2969635269501496,-1.3722774269286158,1677703380.086304
2.3706897170478585,-1.417159927434918,1677703380.086317
2.4057309443579324,-1.4825997464186065,1677703380.094347
2.4053257507905625,-1.5648043817501298,1677703380.094365
2.3731751155594867,-1.6596579210059084,1677703380.100936
